customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,ssn,customer_since,credit_score,annual_income,employment_status,branch_id
CUST001863,Scott,Hawkins,murraywendy@example.com,7895884797,154 Blackburn Summit,South Kerrybury,UT,84517,1987-06-18,604682137,2024-07-29,766,89336,Employed,BR0005
CUST001864,Amanda,Cruz,crasmussen@example.net,341.988.6828x757,307 Steele Key,Poolechester,GU,85726,1996-07-03,097495188,2025-03-01,812,55057,Employed,BR0017
CUST001865,Johnny,Paul,maryjohnson@example.net,822.806.4620,98361 Reeves Stream Apt. 282,Harrishaven,TX,01099,1941-10-25,181565113,2018-05-08,794,84673,Self-Employed,BR0020
CUST001866,Martha,Cannon,hallmichael@example.net,(426)758-1772,363 Schmidt Crossroad Apt. 053,Port Mark,NE,06874,1991-08-18,042091453,2024-11-29,504,69857,Employed,BR0008
CUST001867,Danielle,Oneal,samanthacastillo@example.net,280.312.2124x36521,4520 Padilla Bypass,North Cathymouth,DE,42648,1963-03-18,517048367,2022-01-21,612,131738,Retired,BR0001
CUST001868,Courtney,Miller,hoodmelissa@example.com,4419225011,82670 Ashlee Radial Suite 380,Jensenville,LA,79819,1999-04-20,247641761,2017-04-28,708,72506,Employed,BR0006
CUST001869,Anthony,Wood,david68@example.net,575-661-0958,9127 Liu Mall,West Sandra,NJ,80993,1934-12-09,633960917,2021-10-04,681,73559,Employed,BR0015
CUST001870,Isaac,Hall,shellyguerrero@example.com,250.791.7835x6364,811 Bell Mountains Apt. 707,Wardchester,MH,57308,1966-06-18,135601169,2016-09-23,702,74785,Self-Employed,BR0007
CUST001871,Melissa,Mckinney,doughertyjustin@example.org,407.335.3868,780 Jennifer Wall Suite 169,North Lorrainemouth,IA,34660,1992-03-11,732605362,2021-02-02,749,58139,Unemployed,BR0013
CUST001872,Bruce,Gonzales,greensara@example.org,001-394-346-9266x26395,334 Avery Island,Rachelshire,WA,81398,1992-08-13,164607556,2023-10-01,834,49218,Employed,BR0008
CUST001873,Victoria,Chavez,mikewilliamson@example.net,(916)900-1311x37871,309 Sandra Mission,Taylormouth,OH,39665,1977-08-20,050079931,2015-10-30,751,179031,Retired,BR0015
CUST001874,Melissa,Raymond,anthony46@example.net,(960)550-6890x2552,840 Hopkins Greens Apt. 902,Lynnchester,TX,14151,1978-01-12,508582240,2018-12-25,695,115919,Self-Employed,BR0014
CUST001875,Sierra,Hudson,cjuarez@example.net,3538301925,0485 Williams Ford Apt. 374,Maryville,PR,45656,1963-12-20,388460849,2019-06-14,850,66443,Retired,BR0009
CUST001876,Lori,Garcia,smithjonathan@example.net,282.468.2012,2620 Hopkins Springs,Jenningsshire,MN,93857,1997-11-20,831645129,2023-08-09,637,40155,Employed,BR0018
CUST001877,Dalton,Avila,ydyer@example.com,(750)906-9736,231 Rodriguez Branch Apt. 783,East Markmouth,CA,81606,1970-10-22,061763230,2022-09-16,529,89494,Retired,BR0005
CUST001878,Ronald,Rodriguez,gward@example.org,983.776.0617x12550,391 Frye Estate Suite 408,West Sarah,KY,40724,1973-04-05,213361007,2018-11-07,724,176642,Self-Employed,BR0012
CUST001879,Olivia,Boyd,brittney10@example.net,571.375.6635x790,320 Taylor Street Apt. 865,Jesustown,CT,16560,1988-07-28,136519748,2025-09-09,749,90497,Retired,BR0006
CUST001880,Guy,Lynch,dennisarmstrong@example.com,(819)434-8776x01310,3115 Rodriguez Dam Suite 522,Wilsontown,MO,69984,1995-12-01,267536934,2023-02-27,799,53013,Self-Employed,BR0005
CUST001881,Michael,Butler,antonio29@example.org,+1-303-474-9736x4567,249 Reynolds Hollow,West Michaelberg,DE,89426,1980-09-27,254091361,2019-12-13,539,93675,Employed,BR0010
CUST001882,Brandi,Gray,leahpitts@example.org,(282)997-6722,135 Lisa Station,East Richard,NC,98983,1999-12-15,879764709,2020-08-20,723,43950,Employed,BR0010
CUST001883,Cassandra,Simpson,ronaldolson@example.com,632.945.7195x5496,6041 Rachel Course,Porterfort,CO,50991,1972-06-02,600764697,2020-05-11,784,129682,Employed,BR0017
CUST001884,Kyle,Lucas,brandilewis@example.org,470-204-2955x471,3168 Amanda Light,West Donald,RI,83659,1990-01-21,615617174,2022-05-27,690,71722,Employed,BR0011
CUST001885,Heather,Ponce,davidhanson@example.net,+1-239-718-7599,94824 Mckenzie Springs Apt. 188,Port Jesseview,MO,59723,1990-01-05,047900295,2022-12-05,608,70645,Employed,BR0009
CUST001886,Daniel,Henderson,amberbaker@example.org,410.463.7072x18508,63405 Price Ridge Suite 901,Reedburgh,GU,41049,1998-11-29,063900129,2016-12-18,664,40658,Unemployed,BR0002
CUST001887,Shawn,Cox,brittany35@example.com,+1-714-512-7701,792 Mary Extension,East Madisonhaven,TX,16724,1997-02-12,752119066,2024-01-29,792,44372,Employed,BR0018
CUST001888,Joshua,Delgado,browntyler@example.org,001-826-928-4323x76035,442 Fuentes Extensions,East Raven,LA,63266,1991-05-30,153654054,2019-11-27,592,58775,Employed,BR0018
CUST001889,Jeffrey,Francis,cynthiawilliams@example.net,+1-632-322-7561x75834,09818 Jennifer Ports Apt. 424,Port Melissachester,IN,47189,1999-04-19,831788066,2022-01-15,709,61258,Employed,BR0016
CUST001890,Eugene,Hunt,edwardhodges@example.org,001-574-898-0092,8514 Cooper Trail Suite 444,Port Wendy,MH,85171,1997-12-25,475298016,2018-03-27,546,55194,Self-Employed,BR0013
CUST001891,Ross,Lopez,jamesowen@example.net,737.355.7378,311 Rivera Crescent,Port Samantha,KS,45897,2001-11-07,391896197,2023-04-21,606,52610,Employed,BR0015
CUST001892,Renee,Combs,gomezdaniel@example.com,759-818-3333,550 Jamie Track,Danielton,VT,96229,1939-05-22,249944267,2017-02-24,700,60257,Self-Employed,BR0001
CUST001893,Christian,Hall,lydiataylor@example.net,+1-822-801-7382x2606,07099 Roman Plains Suite 399,Edwardschester,OH,13426,1971-02-12,590229328,2021-05-21,629,128471,Employed,BR0009
CUST001894,Audrey,Nixon,cordovadavid@example.net,493-883-5093x2753,632 Heather Common Apt. 065,East George,PA,91086,1951-06-09,402781160,2017-05-26,548,37665,Self-Employed,BR0014
CUST001895,Doris,Bennett,nicole11@example.com,864-746-5923,269 Brett Bridge Apt. 470,East Ethan,AZ,97869,1983-03-31,014688257,2024-10-10,605,75354,Employed,BR0020
CUST001896,Kevin,Mcconnell,robertamiller@example.net,597-331-0538x889,044 Wesley Village,East Joan,DE,57040,1982-07-30,035981400,2016-02-03,559,86221,Employed,BR0007
CUST001897,Elizabeth,Howell,jhernandez@example.net,+1-238-921-2101x5106,704 Holly Prairie Suite 766,North Teresa,AR,79594,1939-11-16,318433296,2017-01-15,640,35234,Retired,BR0010
CUST001898,Candice,Hodge,donald36@example.com,001-532-571-4725x0762,5094 Meyers Green,North Tyler,WI,87787,1984-03-31,294969521,2019-05-19,667,110451,Unemployed,BR0008
CUST001899,Victoria,Smith,sanderssamuel@example.net,663.507.3722x5758,91701 Kristin Ridges Apt. 029,Madisonside,NC,17082,1984-10-04,178873419,2019-09-08,606,99490,Employed,BR0004
CUST001900,Erica,Dickerson,alyssa23@example.com,(223)342-2641,423 Michael View Suite 577,Smithfurt,CT,83376,1990-09-08,654205852,2017-11-07,495,51727,Employed,BR0015
CUST001901,Todd,Young,davidweaver@example.org,+1-688-893-9031x696,026 Carter Points Suite 117,Alvaradochester,DE,19816,1983-05-23,288636155,2025-02-14,633,103404,Employed,BR0011
CUST001902,Mark,Vazquez,tgray@example.com,001-926-959-0282,9482 Klein Unions Suite 763,Kennethmouth,TN,73703,1987-07-07,176060784,2017-08-04,747,105213,Self-Employed,BR0011
CUST001903,James,Alvarado,michaelmccullough@example.org,001-781-437-2420x4653,705 Taylor Underpass,Gibsonside,ID,06225,2006-01-18,827072377,2016-07-27,670,35320,Retired,BR0002
CUST001904,James,Adams,brandongibbs@example.com,001-500-612-1532,955 Smith Unions,Bassfort,DE,73529,1990-08-20,127076296,2019-02-19,648,52057,Employed,BR0007
CUST001905,Chad,Ferguson,joshua80@example.com,(376)446-2906x5165,4737 Joseph Tunnel Apt. 415,East Angela,NV,98927,1997-05-05,542640975,2016-03-11,850,59413,Employed,BR0015
CUST001906,Adam,Moreno,rhonda06@example.net,+1-635-576-3381x235,0620 Trevor Loop,East Danaton,SC,65787,2002-10-09,033584039,2023-09-24,627,52229,Retired,BR0007
CUST001907,John,Foster,allenryan@example.net,+1-776-507-9046x6005,949 Tiffany Grove,Lake Debraland,MN,81447,2004-01-26,045249166,2023-03-14,588,40186,Employed,BR0003
CUST001908,Chelsea,Hoffman,robertthompson@example.com,257-541-9450x89066,40916 Renee Port Apt. 133,South James,MD,23120,1975-11-15,547044404,2019-06-22,704,122729,Retired,BR0018
CUST001909,Jacob,Yang,rscott@example.com,716.349.4615x28681,7407 Duncan Mill Apt. 608,East Mauriceton,MO,04518,2005-01-30,160908700,2018-07-22,617,40924,Employed,BR0003
CUST001910,Stephanie,Baker,ejones@example.org,(975)896-5000x21979,704 Bates Corner Suite 561,West Samuel,DC,44048,1998-02-19,423755683,2016-10-30,772,70138,Employed,BR0008
CUST001911,Donald,Watson,iconner@example.net,001-902-761-4228x4746,68194 Danielle Grove,Hallmouth,TX,72617,1981-09-13,040062197,2023-05-25,582,60755,Employed,BR0010
CUST001912,Stephanie,Taylor,griffinjoseph@example.org,(612)390-5888,2631 Vicki Hollow,Rogermouth,NY,09539,1993-01-24,737662624,2021-06-24,726,43822,Retired,BR0010
CUST001913,Sherry,Noble,bernardeileen@example.net,622-929-3114x23115,049 Christian Wall Apt. 060,Margaretshire,MA,41127,1993-07-28,251972735,2024-06-27,850,67372,Employed,BR0011
CUST001914,Joshua,Skinner,noblemary@example.net,001-393-687-8843x10749,4273 Natalie Prairie Apt. 018,Brownchester,SC,78947,2006-10-14,764818915,2019-02-02,747,42485,Employed,BR0003
CUST001915,Dylan,Duncan,brian16@example.org,201.968.0732x81975,18890 Barnes Keys Apt. 565,Jesustown,AR,20169,1982-11-03,446888079,2017-02-21,619,109920,Employed,BR0017
CUST001916,Robert,Gibson,owallace@example.net,+1-395-643-1611x869,185 Ashley Garden,North Natashaview,PA,19478,1964-11-29,161754367,2022-10-04,725,135255,Employed,BR0012
CUST001917,Laura,Arnold,gmorales@example.com,(511)985-7001x09207,5571 Galloway Isle Suite 290,West Chad,IN,72119,1962-04-28,429411177,2023-08-18,749,121683,Employed,BR0004
CUST001918,Paul,Crawford,deborahhernandez@example.com,(359)406-3593,510 Catherine Rapids,East Colleenshire,NC,24321,1969-07-12,745358566,2023-02-04,753,78771,Self-Employed,BR0003
CUST001919,Clifford,Sutton,smithnicole@example.net,6777109120,795 Perez Shoals,Marcomouth,VA,36624,1965-01-15,883518960,2017-09-01,827,112549,Employed,BR0001
CUST001920,Christine,Cruz,patriciasharp@example.org,2373363757,80778 Jason Meadow Apt. 614,Randystad,MN,59250,1935-12-27,359291091,2016-10-13,639,75395,Employed,BR0009
CUST001921,Pamela,Peck,jcline@example.net,001-474-727-5714x891,91653 Bradley Harbor Suite 401,Andreachester,GU,55168,1966-03-09,539379465,2018-08-29,706,106193,Employed,BR0003
CUST001922,Sean,Moore,mark28@example.org,001-624-502-3089x1229,50102 Ashley Crescent Suite 290,New Kevinville,NV,63789,1995-11-13,846944264,2017-05-25,651,38987,Employed,BR0003
CUST001923,Ashley,Mcintosh,donaldknight@example.org,309-367-0249,934 Schneider Trafficway Suite 762,Nelsonfurt,NV,80035,1980-01-31,214017567,2018-03-27,806,128783,Retired,BR0019
CUST001924,David,Cannon,lbridges@example.org,+1-992-579-0068x4642,7635 Lee Corners Apt. 354,West Anna,NJ,36429,1977-08-17,328534765,2021-01-18,673,113342,Retired,BR0014
CUST001925,Yvonne,Wilson,reginarodriguez@example.net,(661)836-8233x290,467 Johnson Dale,Lisahaven,VI,06512,1986-03-30,777921782,2024-06-23,850,83818,Employed,BR0001
CUST001926,Tim,Howell,fgarcia@example.net,3843815277,275 Steven Street Apt. 613,North Kevin,AS,52634,1964-07-05,862322668,2018-08-23,748,79721,Employed,BR0019
CUST001927,James,Jackson,mayjennifer@example.net,399.811.1307x366,97969 Warren Light Apt. 667,Port Josephchester,WY,72024,2004-01-04,178535957,2025-08-12,694,24942,Retired,BR0012
CUST001928,Trevor,Brown,sarahmayo@example.org,(271)821-5197,3167 Marie Port,New Mary,FL,57035,2001-09-12,500676786,2017-04-22,636,44094,Employed,BR0017
CUST001929,Makayla,Porter,albert48@example.com,+1-312-606-1268x7370,877 Rebecca Spurs Suite 892,Petersville,VA,19544,1979-05-17,704469764,2024-05-06,579,60000,Employed,BR0003
CUST001930,Jesus,Robbins,garzapaige@example.net,001-336-386-4215,610 Jennifer Pines,South Tony,MS,86789,1938-01-21,360259944,2025-05-19,502,64815,Employed,BR0012
CUST001931,Laura,Warner,opatterson@example.net,332.664.2667x730,52794 Justin Mount,Lake Judyfurt,FL,95642,1980-03-17,497527144,2020-02-24,583,103705,Self-Employed,BR0011
CUST001932,Timothy,Reeves,aimee05@example.com,413-610-6660x297,35609 Charles Green Apt. 681,South Courtneyshire,MP,98152,1983-08-23,374880021,2019-03-17,850,97175,Unemployed,BR0008
CUST001933,Darlene,Monroe,russellpetty@example.com,405-643-2260x27846,8375 Love Pine,Abbottton,AS,19406,1980-07-05,219970299,2023-10-02,593,70829,Employed,BR0020
CUST001934,Danielle,Brown,nicholas00@example.com,941.658.6795x240,5075 Bonilla Green,Beckybury,VI,75511,2005-01-15,188134984,2025-03-06,555,53342,Retired,BR0013
CUST001935,Lauren,Hudson,gabriel40@example.com,001-436-854-5191x60022,679 Robert Dale Suite 341,Frenchland,PR,40087,1984-06-02,536870696,2024-11-15,671,81634,Employed,BR0014
CUST001936,Cheryl,Potts,suzanne86@example.org,669-321-1936x8757,87670 Adams Mountains,New Paulport,TN,08837,2005-11-17,233780850,2020-01-21,678,29097,Retired,BR0004
CUST001937,Benjamin,Williams,utaylor@example.net,001-335-457-1427x09319,59535 Courtney Stravenue,Davidchester,MT,53342,2007-07-25,714230743,2022-12-24,621,39790,Employed,BR0005
CUST001938,Anna,Nguyen,wcasey@example.org,001-390-728-8541x11120,61554 Steven Spurs,Lambertland,SD,36278,1944-08-26,067075106,2021-10-28,655,55407,Unemployed,BR0008
CUST001939,Derek,Boyd,usullivan@example.com,780.690.4952x60518,1372 Daniel Expressway Apt. 144,Bautistachester,NE,66587,1986-09-26,034239967,2021-02-20,545,107605,Employed,BR0020
CUST001940,Michael,Mccall,karina99@example.com,426-257-0056x28443,160 Thompson Spur,New Jennifer,VA,98588,1978-12-22,653561499,2019-01-19,762,86029,Self-Employed,BR0015
CUST001941,Patrick,Nguyen,smithkayla@example.org,249.921.2096x9860,571 Cox Isle Suite 239,Tylerport,MH,54049,1964-04-16,868911032,2020-07-14,577,123304,Employed,BR0007
CUST001942,Mary,Bryant,christine09@example.com,798-809-5990,26625 Brian Court,Melissatown,NY,61860,2000-12-24,832053913,2019-08-06,850,60000,Employed,BR0010
CUST001943,Aaron,Rush,robert76@example.net,+1-368-287-0641x080,299 Simpson Fall Suite 855,West Meganmouth,AZ,27062,1942-02-03,265264640,2025-06-29,685,65274,Employed,BR0017
CUST001944,Christopher,Roman,beckbrian@example.net,+1-657-905-8334x9437,63685 Anne Wall Apt. 863,Donovanbury,KS,88871,1996-06-17,082095962,2018-01-24,649,53095,Employed,BR0001
CUST001945,Michael,Adams,santosmichael@example.org,(443)830-5406x96514,2563 Benjamin Prairie,Lake Eric,VI,10015,1970-08-15,094617762,2017-09-30,705,154955,Employed,BR0001
CUST001946,Michael,Padilla,payers@example.org,001-574-821-1521x926,970 Lee Ridges,Michaelbury,CO,03583,1997-03-16,817319315,2024-11-24,581,50737,Employed,BR0008
CUST001947,Ross,Weaver,mlee@example.com,723-507-5674,709 King Drives Apt. 563,Carlostown,ID,14851,1960-09-26,159091331,2020-11-02,693,123177,Unemployed,BR0003
CUST001948,Joseph,Rojas,collinsmary@example.org,427.441.5464,9227 Rachel Falls Apt. 744,Lake Danielhaven,MS,21945,1999-10-16,623867978,2024-05-20,612,45309,Employed,BR0008
CUST001949,Mary,Terrell,marcus81@example.org,001-991-266-0400x98936,2151 Lucas Mountain,Jonathonton,AR,08420,1968-09-11,326334094,2017-04-09,711,126652,Employed,BR0009
CUST001950,Terri,Lambert,frankmckenzie@example.com,001-223-527-2445,7649 White Field,Port Luis,VA,62489,1960-03-19,487834850,2018-10-23,556,91332,Employed,BR0005
CUST001951,Eric,Jenkins,sbrown@example.net,735-514-5462x605,5885 Jessica Vista Apt. 347,Suttonview,KY,98143,1999-05-22,632745725,2025-03-05,735,88113,Employed,BR0018
CUST001952,Matthew,Padilla,martinezmichelle@example.org,308.932.1216,51973 Danielle Drive Apt. 312,Nguyenberg,SD,66115,1969-09-23,098010906,2023-04-20,662,85066,Employed,BR0016
CUST001953,Justin,Castaneda,ajones@example.com,884-704-3800x866,3936 Dustin Wells,Port John,RI,28134,2001-02-16,395367036,2025-06-26,762,44018,Retired,BR0014
CUST001954,Michael,Bradley,ryan59@example.org,5544888507,9162 Misty Neck Apt. 692,Jacobberg,AZ,79409,1977-12-21,628846633,2022-11-05,707,107836,Employed,BR0016
CUST001955,Dustin,Joyce,matthewjohnson@example.org,420-408-4075,2485 Nicole Park,Williamhaven,GU,87209,1979-09-09,496274475,2016-08-22,558,92504,Retired,BR0001
CUST001956,Yesenia,Hall,slozano@example.com,270.537.3796x728,1999 Cohen Streets Suite 012,West Timothy,FL,23354,1965-12-01,202824454,2023-07-31,838,105359,Employed,BR0003
CUST001957,Savannah,Middleton,kevingraham@example.com,(995)936-4414,459 Martinez Plain Apt. 680,New Kathleenburgh,AK,58022,2000-12-18,613504672,2020-09-16,850,23961,Employed,BR0006
CUST001958,Jenny,Cannon,alvarezmichael@example.com,(753)291-2552,08973 Booth Causeway,South Sylvia,NJ,07854,2003-04-25,204322184,2017-09-02,636,60000,Employed,BR0016
CUST001959,Mary,Morgan,crystalclark@example.org,001-692-585-8674x360,2817 Smith Walk,Lake Brittanymouth,CA,70543,2004-12-26,823668472,2015-12-15,644,39550,Employed,BR0005
CUST001960,Emily,Price,charles31@example.net,642-896-7307,386 Price Club Apt. 781,South Stephen,PA,34192,1965-05-15,635167720,2022-12-17,584,81566,Employed,BR0006
CUST001961,Mark,Dillon,jeffreygreene@example.com,001-427-504-9141x856,83167 Beverly Bypass,South Donald,GU,89624,1990-05-21,315838050,2016-09-28,794,69518,Employed,BR0015
CUST001962,Joanne,Richards,david95@example.org,207.545.5290,205 Lucas Well Apt. 839,Port Donna,MT,32236,1962-07-13,817930036,2019-03-28,751,101778,Self-Employed,BR0011
CUST001963,Brian,Wagner,courtneyjones@example.net,(542)594-6125x79812,603 Amber Ridge,Lake Karen,MN,53281,2005-02-04,247871308,2017-03-22,725,35518,Employed,BR0005
CUST001964,Kelly,Smith,jessicabailey@example.org,504.502.7617x78128,45422 Elizabeth Corner,Beckerhaven,DE,51395,1993-10-16,182154494,2018-06-17,540,55273,Employed,BR0018
CUST001965,Thomas,Cox,bmorgan@example.com,(221)841-6350x21421,41064 Rogers Parkway,North Angel,OK,33887,1988-07-11,775092083,2020-05-03,632,128506,Employed,BR0020
CUST001966,Jon,Martinez,archerkyle@example.com,437-509-2387x98323,7098 Harris Hills Apt. 517,North Jamesmouth,NY,70431,1963-06-05,875122574,2017-10-16,734,105844,Employed,BR0002
CUST001967,Nathaniel,Dorsey,wendy48@example.net,+1-230-687-1301x618,21261 Brittany Square,South Hannahton,VT,18436,1944-01-22,743746388,2023-10-05,669,52260,Retired,BR0019
CUST001968,Joseph,Barnes,bgonzales@example.org,993-616-3934x8355,574 Miller Mills,West Matthewport,NC,75900,2007-01-24,708494141,2019-09-30,587,20000,Employed,BR0013
CUST001969,Elijah,Reeves,omatthews@example.org,+1-515-489-9609,43092 Moore Via Suite 824,North Lindastad,FL,09713,1981-06-27,462993398,2024-12-01,648,132303,Employed,BR0015
CUST001970,Daniel,Jones,nallen@example.net,+1-924-571-5258x9996,16972 Sierra Trail,Dawnside,KS,05383,1959-01-29,469314737,2019-08-19,835,51757,Employed,BR0006
CUST001971,Christopher,Smith,courtney34@example.com,+1-486-475-8970x154,95577 Austin Walks Apt. 536,New Barbaraview,IN,41588,2007-07-08,732974032,2025-01-02,639,48217,Self-Employed,BR0013
CUST001972,Gregory,Garcia,cburns@example.net,229-344-1153,707 Paula Locks,North Teresa,MT,85118,1980-08-13,823992480,2024-03-09,712,103901,Employed,BR0013
CUST001973,David,Bernard,shawn09@example.net,001-467-845-0716x23925,557 Randolph Lodge Apt. 120,Port Michaelmouth,TX,41989,1968-12-19,355320797,2020-01-10,822,86441,Employed,BR0016
CUST001974,Andrew,Yates,james93@example.net,627.407.5933x592,448 John Drive,North Julialand,AZ,52474,1991-12-13,207638604,2017-01-09,738,65869,Employed,BR0011
CUST001975,Hannah,Ashley,lboyd@example.org,+1-339-454-3457,38405 Logan Glen Apt. 931,Robinsonbury,WA,25681,1997-12-28,335149290,2021-04-29,842,59758,Employed,BR0008
CUST001976,Brett,Perry,jacobwright@example.com,5595389833,873 Mark Pine Apt. 582,Ashleyhaven,CA,37611,1998-08-16,530690198,2021-03-28,567,69461,Employed,BR0003
CUST001977,Shirley,Cook,matthew74@example.com,622-973-0063x6470,2804 Cassandra River,Rebeccaview,NV,55813,1989-12-26,220267461,2024-01-19,665,73747,Employed,BR0010
CUST001978,Kelsey,Armstrong,williamspears@example.com,3133037604,970 Gibson Vista Suite 310,Lake Glenland,IN,55834,1999-06-30,171245204,2021-12-27,730,78935,Employed,BR0008
CUST001979,Todd,Campbell,wrightdavid@example.org,838-286-9186,94195 Moore Glen Apt. 685,Michaelborough,VA,51617,1993-09-20,581661213,2016-05-24,731,60479,Employed,BR0009
CUST001980,Teresa,Bailey,albert34@example.com,792-830-8107x9934,39072 Gibson Hills Suite 339,Andersonshire,OR,74562,1963-03-01,081579015,2016-03-27,707,155055,Employed,BR0005
CUST001981,Denise,Santana,lgarcia@example.org,837.322.6386x171,358 Kristin Parkways,North Kimberlyberg,ME,84890,1971-02-25,329023080,2021-01-29,710,141312,Employed,BR0009
CUST001982,Shawn,Schneider,michaelthompson@example.org,001-735-979-6144x400,843 Nicole Extension Apt. 791,North Erikaport,NE,46507,1977-02-12,350066650,2022-01-08,582,128744,Employed,BR0004
CUST001983,Kathryn,Young,destinydelacruz@example.org,(686)952-3204x20422,2848 Williams Club,South Timothy,LA,44568,1943-08-08,021723884,2018-02-17,726,67321,Retired,BR0006
CUST001984,Jennifer,Mathis,patricia87@example.com,(819)632-6944,02912 Anne Mews,Samanthaborough,SC,47546,1964-04-18,505157704,2024-08-07,804,111570,Retired,BR0002
CUST001985,Kathryn,Taylor,stephenray@example.net,948.632.9480,8901 Bell Court,Woodsview,NV,46085,1987-06-17,034291248,2022-11-07,722,66751,Employed,BR0001
CUST001986,Nicole,Trujillo,howardjames@example.com,309-968-0120x0390,476 Hayden Isle,Morganport,MH,05445,2005-06-22,573709116,2024-04-02,513,38076,Employed,BR0018
CUST001987,Matthew,Smith,zmartin@example.net,404.818.0848,462 Lisa Plaza,Hallside,ME,29409,1979-01-28,143221634,2021-12-19,850,141453,Retired,BR0009
CUST001988,Kathy,Hall,patricia97@example.com,725.723.8154x74329,5383 Johnson Key Suite 139,South Danielleview,VI,33437,1999-05-01,255179357,2023-12-27,841,90000,Employed,BR0010
CUST001989,Ashley,Vaughn,lopezkaren@example.org,(912)237-0322,600 Taylor Manors,North Karenhaven,LA,14819,1999-08-11,025509558,2024-03-03,811,66815,Employed,BR0010
CUST001990,Thomas,Day,jacob23@example.net,(437)473-6421x7857,436 Scott Streets,Stephanieburgh,WA,28283,1987-05-28,568078769,2023-02-25,673,74255,Employed,BR0006
CUST001991,Carrie,Davis,millsashley@example.net,974-255-2753,1023 Meghan Trail,New Nicholas,CO,09503,1994-08-15,402782063,2024-02-01,550,69234,Employed,BR0001
CUST001992,Thomas,Williams,ericajones@example.org,001-964-490-3657x168,90101 Choi Groves,West Katherineview,LA,68136,1982-10-13,498033614,2025-03-08,811,89599,Employed,BR0017
CUST001993,Christopher,Prince,webbjoseph@example.com,+1-507-892-3285x337,05762 Jacqueline Mountain,South Robin,GU,79583,1964-11-27,249168735,2021-12-15,604,90046,Employed,BR0014
CUST001994,Lauren,Ayala,stephaniecurtis@example.net,(425)639-5639x48742,490 Lauren Divide,Fischershire,WI,20987,1957-01-26,420295032,2020-01-26,606,51405,Employed,BR0007
CUST001995,Kevin,Clark,daniel05@example.com,789-860-1937x72867,807 Kyle Square Suite 107,South Williamchester,MI,42929,1995-03-05,867052818,2023-01-03,609,83914,Self-Employed,BR0009
CUST001996,Kevin,Anderson,chasemercado@example.net,720-320-7657x9667,3447 Davenport Light,East Randy,UT,75064,1974-07-19,395534060,2023-05-02,737,102680,Employed,BR0003
CUST001997,Andrea,Donaldson,whitestephanie@example.com,(897)476-7404x950,91155 Cooper Underpass Apt. 927,Lake Jakeberg,KS,89790,1967-11-03,563024363,2023-02-10,583,126177,Employed,BR0015
CUST001998,Timothy,Calhoun,rachelhawkins@example.net,202-578-6263x14135,514 Gregory Ville Apt. 190,Snyderfort,IN,55259,1993-06-08,558412866,2019-09-29,720,55619,Retired,BR0017
CUST001999,Shawn,Hammond,sara76@example.org,655-284-9738,110 Abbott Course,West Andrew,MH,63223,1968-01-15,434936757,2023-12-08,685,109332,Employed,BR0009
CUST002000,Alexandra,Miles,austinpaul@example.com,953-838-3733x1074,10777 Deanna Gateway,New Robert,CO,35902,1969-04-17,317122700,2023-12-01,508,82721,Employed,BR0001
CUST002001,Krystal,Wood,thompsonkaren@example.org,+1-793-752-5120x987,670 Justin Knoll Suite 012,New Stephenborough,KY,13574,2001-09-07,124513214,2024-11-26,704,27332,Retired,BR0016
CUST002002,Robert,Johnson,morenobrian@example.com,252.878.0056,419 Taylor Plains,Lisaview,KS,57983,2001-09-06,289500475,2021-11-09,849,27753,Retired,BR0002
CUST002003,Tyler,Jackson,elainebrown@example.net,595.576.8538,2419 Miller Track Suite 318,South April,RI,73810,2003-09-17,661476757,2024-06-15,836,49517,Employed,BR0004
CUST002004,Taylor,Garrison,dtanner@example.net,779.895.6880,2163 Fox Plaza Suite 480,North Markville,SD,12665,1962-08-24,518372273,2022-02-13,744,115072,Unemployed,BR0004
CUST002005,Sandra,Martinez,moorelisa@example.org,(783)459-5788x083,73827 Maddox Brook Suite 706,West Whitney,RI,11054,1963-07-26,896867724,2018-08-04,745,129095,Employed,BR0004
CUST002006,Monica,Bonilla,montgomeryjasmine@example.net,4955606993,367 Ricardo Junctions,Jenniferton,CO,98962,1984-11-16,577947809,2019-05-18,723,96996,Retired,BR0011
CUST002007,David,Davis,andrewdennis@example.com,(521)463-1741,34095 Sanchez Highway Suite 923,South Kimberly,VI,56780,1991-07-14,143332495,2025-08-18,850,85060,Employed,BR0001
CUST002008,Jessica,Mooney,ylevine@example.org,001-307-442-6633,002 Dawn Centers,Smithborough,CA,37964,1981-12-06,068594019,2019-12-21,599,139202,Employed,BR0001
CUST002009,Perry,Moore,jamesdavis@example.net,954-497-5152x385,67132 Michelle Trace Apt. 709,East Danielport,MO,41435,1981-08-13,299309890,2015-11-28,765,122592,Employed,BR0020
CUST002010,Jacqueline,Murphy,jeffreyorozco@example.net,432.365.0901,893 Evans Rapid Apt. 300,Owensshire,OR,09407,1959-11-24,669264654,2022-09-07,621,107008,Employed,BR0015
CUST002011,Angelica,Williams,cruzrandall@example.org,674-272-6723,877 Timothy Wells Suite 386,Dunnfort,VT,07751,1961-08-20,456274908,2017-11-12,805,137152,Employed,BR0012
